,id,stateabb,ccode,year,milex,milper,irst,pec,tpop,upop,cinc,version
4111,4111,NTH,210,1905,3606,34,0,6311,5550,1255,0.006476977,2011
4112,4112,NTH,210,1906,3652,28,0,6797,5630,1279,0.006745497,2011
4113,4113,NTH,210,1907,3633,28,0,7033,5710,1303,0.0067930045,2011
4114,4114,NTH,210,1908,3798,27,0,7178,5790,1328,0.0068268236,2011
4115,4115,NTH,210,1909,3856,27,0,7540,5840,1354,0.006705523,2011
4116,4116,NTH,210,1910,3995,28,0,7914,5900,1379,0.0067412895,2011
4117,4117,NTH,210,1911,4045,45,0,8400,5980,1406,0.0070429826,2011
4118,4118,NTH,210,1912,4144,46,0,9425,6070,1442,0.0071719685,2011
4119,4119,NTH,210,1913,4374,45,0,10470,6160,1460,0.0068645766,2011
4120,4120,NTH,210,1914,7849,41,0,9848,6280,1503,0.0058020833,2011
4121,4121,NTH,210,1915,10145,33,0,9262,6390,1542,0.0049299765,2011
4122,4122,NTH,210,1916,17986,28,0,8527,6520,1589,0.0048559783,2011
4123,4123,NTH,210,1917,22169,23,0,5976,6650,1621,0.004517977,2011
4124,4124,NTH,210,1918,24318,19,0,5328,6750,1697,0.004417682,2011
4125,4125,NTH,210,1919,27631,14,0,8305,6800,1734,0.00522822,2011
4126,4126,NTH,210,1920,31907,14,0,8462,6850,1781,0.0055484436,2011
4127,4127,NTH,210,1921,38980,14,0,8908,6920,1818,0.0060617933,2011
4128,4128,NTH,210,1922,40143,15,0,10550,7030,1855,0.0063248603,2011
4129,4129,NTH,210,1923,38318,15,0,10566,7150,1893,0.006244877,2011
4130,4130,NTH,210,1924,34959,15,0,11875,7260,1921,0.0067017903,2011
4131,4131,NTH,210,1925,38754,16,0,12480,7360,1959,0.0065870844,2011
4132,4132,NTH,210,1926,38091,16,0,12752,7470,2007,0.0065843677,2011
4133,4133,NTH,210,1927,27346,14,0,14305,7580,2089,0.0060561458,2011
4134,4134,NTH,210,1928,27243,14,0,14784,7680,2091,0.0057519088,2011
4135,4135,NTH,210,1929,30235,14,0,16060,7780,2093,0.005734398,2011
4136,4136,NTH,210,1930,31034,14,0,16793,7880,2096,0.005791881,2011
4137,4137,NTH,210,1931,30873,16,0,17488,8000,2097,0.006069227,2011
4138,4138,NTH,210,1932,28300,16,0,16187,8120,2099,0.0062102727,2011
4139,4139,NTH,210,1933,25647,16,0,15113,8240,2101,0.0057649766,2011
4140,4140,NTH,210,1934,38841,16,10,15065,8340,2104,0.0056000035,2011
4141,4141,NTH,210,1935,51204,16,20,14295,8430,2109,0.0052680443,2011
4142,4142,NTH,210,1936,55638,15,20,15346,8520,2112,0.0052655223,2011
4143,4143,NTH,210,1937,53151,16,39,16920,8600,2116,0.0050525167,2011
4144,4144,NTH,210,1938,75392,16,57,16743,8680,2118,0.0050908593,2011
4145,4145,NTH,210,1939,114233,47,110,15428,8780,2284,0.0053620045,2011
4146,4146,NTH,210,1940,168422,64,153,12668,8880,2418,0.0050485814,2011
4147,4147,NTH,210,1945,193451,87,118,5391,9260,2604,0.0038845413,2011
4148,4148,NTH,210,1946,206349,100,137,11638,9400,2795,0.00604188,2011
4149,4149,NTH,210,1947,225473,233,196,17417,9630,2896,0.007991274,2011
4150,4150,NTH,210,1948,241020,233,334,18786,9800,2997,0.008319458,2011
4151,4151,NTH,210,1949,255639,233,428,20122,9956,3096,0.008064612,2011
4152,4152,NTH,210,1950,236794,226,490,25202,10114,3182,0.008117444,2011
4153,4153,NTH,210,1951,278581,218,554,27876,10264,3248,0.007638536,2011
4154,4154,NTH,210,1952,329303,211,685,28986,10382,3315,0.00731662,2011
4155,4155,NTH,210,1953,349540,203,862,30555,10493,3391,0.0072992602,2011
4156,4156,NTH,210,1954,418119,196,929,33804,10615,3478,0.0075273872,2011
4157,4157,NTH,210,1955,447812,188,981,36438,10751,3562,0.0070863133,2011
4158,4158,NTH,210,1956,484199,181,1051,39156,10889,3604,0.007088142,2011
4159,4159,NTH,210,1957,481723,173,1185,39912,11021,3681,0.006989627,2011
4160,4160,NTH,210,1958,436824,166,1438,40448,11186,3707,0.006975862,2011
4161,4161,NTH,210,1959,398675,158,1670,40487,11346,3734,0.0066679157,2011
4162,4162,NTH,210,1960,458355,151,1942,47061,11480,3760,0.0068122945,2011
4163,4163,NTH,210,1961,533952,141,1971,48814,11637,3816,0.006784797,2011
4164,4164,NTH,210,1962,607222,141,2087,53063,11797,3822,0.0067621595,2011
4165,4165,NTH,210,1963,640833,130,2342,54688,11967,3829,0.006585144,2011
4166,4166,NTH,210,1964,739166,125,2646,58700,12124,3865,0.006619083,2011
4167,4167,NTH,210,1965,755568,125,3138,62572,12292,3887,0.0067613903,2011
4168,4168,NTH,210,1966,772639,120,3256,67136,12455,3908,0.0065402216,2011
4169,4169,NTH,210,1967,885445,120,3402,70675,12597,3915,0.0065306057,2011
4170,4170,NTH,210,1968,912125,120,3707,84892,12725,3922,0.0065541887,2011
4171,4171,NTH,210,1969,1021076,120,4721,101557,12873,3904,0.0069994144,2011
4172,4172,NTH,210,1970,1094922,115,5042,126309,13032,3991,0.007244829,2011
4173,4173,NTH,210,1971,1254568,110,5083,129820,13194,3916,0.007225283,2011
4174,4174,NTH,210,1972,1522356,115,5585,151169,13330,3840,0.007615739,2011
4175,4175,NTH,210,1973,1917298,111,5625,160813,13438,3765,0.007528898,2011
4176,4176,NTH,210,1974,2285374,110,5840,151859,13541,3690,0.0073396293,2011
4177,4177,NTH,210,1975,2814947,107,4822,141849,13653,3741,0.0070545836,2011
4178,4178,NTH,210,1976,2897992,106,5190,156432,13770,3792,0.0071370043,2011
4179,4179,NTH,210,1977,3704519,103,4927,149991,13853,3774,0.0070267073,2011
4180,4180,NTH,210,1978,4225365,106,5591,147399,13937,3756,0.007004987,2011
4181,4181,NTH,210,1979,5053000,107,5805,155694,14030,3770,0.0071248305,2011
4182,4182,NTH,210,1980,5269353,107,5271,140453,14144,3767,0.006663302,2011
4183,4183,NTH,210,1981,4527691,108,5472,128158,14246,3763,0.0062512807,2011
4184,4184,NTH,210,1982,4464019,106,4354,113735,14310,3728,0.0056950524,2011
4185,4185,NTH,210,1983,4527693,104,4484,124596,14362,3712,0.0057645007,2011
4186,4186,NTH,210,1984,3978642,103,5739,136054,14420,3255,0.0058279736,2011
4187,4187,NTH,210,1985,4040000,103,5517,131512,14484,3717,0.005729176,2011
4188,4188,NTH,210,1986,5610000,106,5283,136762,14564,3720,0.005956259,2011
4189,4189,NTH,210,1987,6420000,106,5082,142223,14665,3744,0.0059317625,2011
4190,4190,NTH,210,1988,7050000,107,5518,143142,14758,3745,0.0059542293,2011
4191,4191,NTH,210,1989,6680000,106,5676,154023,14849,3815,0.006280634,2011
4192,4192,NTH,210,1990,7820000,104,5408,147814,14952,3882,0.006168242,2011
4193,4193,NTH,210,1991,8290000,104,5168,158583,15070,4010,0.006551282,2011
4194,4194,NTH,210,1992,8010000,90,5437,159307,15184,4137,0.006671496,2011
4195,4195,NTH,210,1993,7356000,86,6000,162790,15290,4354,0.006698192,2011
4196,4196,NTH,210,1994,7924000,77,6171,163230,15383,4290,0.0065752533,2011
4197,4197,NTH,210,1995,8011000,67,6409,170864,15459,4401,0.0065378854,2011
4198,4198,NTH,210,1996,8022000,64,6326,178094,15531,4409,0.0064721596,2011
4199,4199,NTH,210,1997,6839000,57,6641,174814,15604,4626,0.0061612017,2011
4200,4200,NTH,210,1998,7192000,55,6377,177168,15678,4842,0.006263347,2011
4201,4201,NTH,210,1999,6193000,54,6075,168571,15735,4880,0.0057975,2011
4202,4202,NTH,210,2000,6027000,52,5666,171134,15786,4924,0.0055101314,2011
4203,4203,NTH,210,2001,6257000,50,6037,174236,16046,4967,0.0056057633,2011
4204,4204,NTH,210,2002,6744000,50,6117,167780,16042,3320,0.0054137325,2011
4205,4205,NTH,210,2003,8414000,53,6571,171967,16134,3340,0.0054879,2011
4206,4206,NTH,210,2004,9607000,53,6848,176748,16221,3360,0.005440696,2011
4207,4207,NTH,210,2005,9616000,53,6919,175127,16302,3378,0.005335664,2011
4208,4208,NTH,210,2006,10181000,53,6372,171232,16376,3394,0.005078686,2011
4209,4209,NTH,210,2007,11141000,53,7368,169148,16443,3410,0.0050609135,2011
4210,4210,NTH,210,2008,12276000,46,6853,170166,16504,3427,0.004895067,2011
4211,4211,NTH,210,2009,12132000,41,5194,168426,16561,3443,0.004615102,2011
4212,4212,NTH,210,2010,11208000,47,6651,179024,16615,3460,0.004594294,2011
4213,4213,NTH,210,2011,11659000,37,6937,167541,16666,3477,0.004346335,2011
4214,4214,NTH,210,2012,10376000,37,6879,166002,16714,3494,0.0041365083,2011
4215,4215,BEL,211,1830,2964,62,90,1745,4077,191,0.03756477,2011
4216,4216,BEL,211,1831,2906,54,90,1833,4090,194,0.035279308,2011
4217,4217,BEL,211,1832,2847,46,93,1993,4103,195,0.035414238,2011
4218,4218,BEL,211,1833,1978,38,95,1936,4150,198,0.031753067,2011
4219,4219,BEL,211,1834,1669,30,100,1776,4197,201,0.029565029,2011
4220,4220,BEL,211,1835,1622,30,115,1920,4209,204,0.029868515,2011
4221,4221,BEL,211,1836,1452,30,135,2348,4243,207,0.030761173,2011
4222,4222,BEL,211,1837,1626,46,150,2439,4273,208,0.033067495,2011
4223,4223,BEL,211,1838,1644,48,132,2559,4318,210,0.03149171,2011
4224,4224,BEL,211,1839,1946,50,100,2782,4035,212,0.02977079,2011
4225,4225,BEL,211,1840,1275,45,95,3151,4073,214,0.02686721,2011
4226,4226,BEL,211,1841,1244,41,90,3013,4138,217,0.02534087,2011
4227,4227,BEL,211,1842,1210,36,96,3120,4173,218,0.02580216,2011
4228,4228,BEL,211,1843,1193,32,98,2945,4214,220,0.024230454,2011
4229,4229,BEL,211,1844,1138,32,107,3168,4258,221,0.023950579,2011
4230,4230,BEL,211,1845,1154,32,135,3366,4299,224,0.024000896,2011
4231,4231,BEL,211,1846,1156,32,189,3655,4337,227,0.024814166,2011
4232,4232,BEL,211,1847,1206,32,248,3883,4338,216,0.027083093,2011
4233,4233,BEL,211,1848,1442,33,162,3449,4359,239,0.02356019,2011
4234,4234,BEL,211,1849,1126,34,149,3646,4380,242,0.022702526,2011
4235,4235,BEL,211,1850,1116,35,145,3822,4426,254,0.022496564,2011
4236,4236,BEL,211,1851,1554,36,168,4153,4473,268,0.024517668,2011
4237,4237,BEL,211,1852,1589,37,179,4704,4516,282,0.024761695,2011
4238,4238,BEL,211,1853,1538,38,230,4881,4549,297,0.025100691,2011
4239,4239,BEL,211,1854,1543,39,285,5327,4585,312,0.024501983,2011
4240,4240,BEL,211,1855,1546,40,294,5495,4607,329,0.023892172,2011
4241,4241,BEL,211,1856,1587,40,322,5423,4529,346,0.023416763,2011
4242,4242,BEL,211,1857,1431,40,302,5659,4577,365,0.02411412,2011
4243,4243,BEL,211,1858,1443,40,324,5917,4623,367,0.025372269,2011
4244,4244,BEL,211,1859,1755,40,319,6165,4671,369,0.024720332,2011
4245,4245,BEL,211,1860,1457,40,320,6247,4732,372,0.021708345,2011
4246,4246,BEL,211,1861,1501,40,312,6814,4782,374,0.021209251,2011
4247,4247,BEL,211,1862,1533,40,357,6690,4837,377,0.021033118,2011
4248,4248,BEL,211,1863,1606,40,392,7045,4893,379,0.020758463,2011
4249,4249,BEL,211,1864,1606,40,450,7484,4940,382,0.020971429,2011
4250,4250,BEL,211,1865,1516,40,471,7804,4984,384,0.022316912,2011
4251,4251,BEL,211,1866,1665,40,482,8464,4828,387,0.022900216,2011
4252,4252,BEL,211,1867,1596,40,423,9163,4898,390,0.02190763,2011
4253,4253,BEL,211,1868,1579,40,436,8258,4962,401,0.020827724,2011
4254,4254,BEL,211,1869,1588,40,534,8854,5021,413,0.021847602,2011
4255,4255,BEL,211,1870,2469,40,565,10176,5088,425,0.023138925,2011
4256,4256,BEL,211,1871,1885,40,609,9818,5114,437,0.022011355,2011
4257,4257,BEL,211,1872,1697,40,656,10562,5175,450,0.021973914,2011
4258,4258,BEL,211,1873,1664,40,607,11536,5254,464,0.021278763,2011
4259,4259,BEL,211,1874,1860,40,533,10663,5337,477,0.020798946,2011
4260,4260,BEL,211,1875,1958,43,542,11015,5403,491,0.020968312,2011
4261,4261,BEL,211,1876,2018,46,491,10734,5336,506,0.01993708,2011
4262,4262,BEL,211,1877,2059,46,471,10487,5413,521,0.01911245,2011
4263,4263,BEL,211,1878,1993,46,465,11155,5477,536,0.019140732,2011
4264,4264,BEL,211,1879,1977,46,453,11308,5537,552,0.019181835,2011
4265,4265,BEL,211,1880,2037,46,608,12459,5520,568,0.019406825,2011
4266,4266,BEL,211,1881,2037,46,625,12548,5586,585,0.018721815,2011
4267,4267,BEL,211,1882,2064,46,727,13272,5655,595,0.019072674,2011
4268,4268,BEL,211,1883,2078,45,783,14064,5721,605,0.01965022,2011
4269,4269,BEL,211,1884,2096,47,751,13884,5785,616,0.019591028,2011
4270,4270,BEL,211,1885,2046,46,713,13473,5853,627,0.019129472,2011
4271,4271,BEL,211,1886,1991,45,702,13144,5910,638,0.01843567,2011
4272,4272,BEL,211,1887,1939,45,756,13918,5975,649,0.01812526,2011
4273,4273,BEL,211,1888,1980,48,827,14735,6030,661,0.018092647,2011
4274,4274,BEL,211,1889,1996,48,832,15108,6094,673,0.017756298,2011
4275,4275,BEL,211,1890,2023,45,788,16273,6069,684,0.016938718,2011
4276,4276,BEL,211,1891,2025,49,684,15423,6136,697,0.016191492,2011
4277,4277,BEL,211,1892,2049,51,753,15402,6195,704,0.016509118,2011
4278,4278,BEL,211,1893,2034,47,745,14702,6262,711,0.016379425,2011
4279,4279,BEL,211,1894,2043,47,819,16215,6342,719,0.01691708,2011
4280,4280,BEL,211,1895,2074,47,829,16404,6411,727,0.015960833,2011
4281,4281,BEL,211,1896,2069,48,959,17282,6496,734,0.016506953,2011
4282,4282,BEL,211,1897,2102,49,1035,17815,6587,742,0.016193476,2011
4283,4283,BEL,211,1898,2259,47,980,18362,6670,750,0.015125887,2011
4284,4284,BEL,211,1899,2272,49,1025,19148,6745,758,0.014682084,2011
4285,4285,BEL,211,1900,2387,51,655,20162,6694,766,0.013917479,2011
4286,4286,BEL,211,1901,2471,48,516,18939,6800,775,0.0123719,2011
4287,4287,BEL,211,1902,2523,49,769,19823,6896,784,0.013456127,2011
4288,4288,BEL,211,1903,2521,46,969,21320,6985,1203,0.014955273,2011
4289,4289,BEL,211,1904,2540,44,1091,21800,7075,1215,0.01529636,2011
4290,4290,BEL,211,1905,2487,44,1227,21798,7161,1231,0.014029781,2011
4291,4291,BEL,211,1906,2717,44,1395,24670,7239,1257,0.014697101,2011
4292,4292,BEL,211,1907,2849,44,1467,25081,7318,1271,0.014563496,2011
4293,4293,BEL,211,1908,2581,46,1198,22815,7386,1287,0.014434446,2011
4294,4294,BEL,211,1909,2636,46,1580,24787,7452,1298,0.014483277,2011
4295,4295,BEL,211,1910,2606,48,1892,26160,7424,1305,0.01484623,2011
4296,4296,BEL,211,1911,2704,47,2028,26176,7490,1311,0.01496683,2011
4297,4297,BEL,211,1912,3058,47,2442,27327,7571,1315,0.015025571,2011
4298,4298,BEL,211,1913,3410,48,2467,27869,7639,902,0.013770692,2011
4299,4299,BEL,211,1914,9847,115,1396,16700,7684,894,0.011732684,2011
4300,4300,BEL,211,1915,11642,156,99,14200,7709,891,0.005709761,2011
4301,4301,BEL,211,1916,19716,189,99,16900,7692,888,0.006116097,2011
4302,4302,BEL,211,1917,23977,194,10,14900,7642,885,0.005498627,2011
4303,4303,BEL,211,1918,28120,209,11,13900,7556,882,0.0053980025,2011
4304,4304,BEL,211,1919,35107,212,334,18500,7577,879,0.009044658,2011
4305,4305,BEL,211,1920,38050,156,1253,22376,7406,884,0.011111208,2011
4306,4306,BEL,211,1921,39382,100,789,20454,7482,889,0.010628625,2011
4307,4307,BEL,211,1922,39752,117,1565,22709,7540,893,0.012238408,2011
4308,4308,BEL,211,1923,30321,133,2297,28991,7607,898,0.014197453,2011
4309,4309,BEL,211,1924,25652,82,2875,30801,7684,904,0.015121828,2011
4310,4310,BEL,211,1925,28872,82,2549,31415,7812,909,0.013594486,2011
4311,4311,BEL,211,1926,17975,83,3339,31377,7875,914,0.014537212,2011
4312,4312,BEL,211,1927,17767,66,3680,36596,7932,919,0.014205825,2011
4313,4313,BEL,211,1928,24395,65,3905,35176,8003,924,0.013955797,2011
4314,4314,BEL,211,1929,27063,67,4110,38442,8060,929,0.013832906,2011
4315,4315,BEL,211,1930,39217,69,3354,37317,8092,934,0.014404684,2011
4316,4316,BEL,211,1931,38851,66,3105,33599,8159,940,0.015991524,2011
4317,4317,BEL,211,1932,33474,67,2790,27185,8213,945,0.017586006,2011
4318,4318,BEL,211,1933,47928,66,2731,29443,8248,950,0.015227281,2011
4319,4319,BEL,211,1934,66961,68,2944,30477,8276,955,0.014202328,2011
4320,4320,BEL,211,1935,43984,68,3023,29132,8300,961,0.011749508,2011
4321,4321,BEL,211,1936,52691,67,3168,30596,8331,966,0.010937243,2011
4322,4322,BEL,211,1937,55382,72,3863,36561,8361,971,0.01170631,2011
4323,4323,BEL,211,1938,63225,90,2279,31565,8387,977,0.010377872,2011
4324,4324,BEL,211,1939,63255,85,3104,30468,8396,948,0.009620475,2011
4325,4325,BEL,211,1940,289421,82,1894,26015,8295,921,0.007586655,2011
4326,4326,BEL,211,1945,561299,80,749,16234,8344,913,0.004749597,2011
4327,4327,BEL,211,1946,865450,79,2297,23652,8389,901,0.009807672,2011
4328,4328,BEL,211,1947,572702,75,2882,32591,8512,897,0.010505538,2011
4329,4329,BEL,211,1948,440764,71,3920,34054,8557,894,0.010908438,2011
4330,4330,BEL,211,1949,174317,70,3849,32976,8614,890,0.009422903,2011
4331,4331,BEL,211,1950,166920,74,3777,26698,8639,886,0.008222126,2011
4332,4332,BEL,211,1951,267099,77,5054,32207,8678,882,0.009178115,2011
4333,4333,BEL,211,1952,395346,81,5067,32601,8730,878,0.009042387,2011
4334,4334,BEL,211,1953,392921,86,4497,32263,8778,874,0.007959616,2011
4335,4335,BEL,211,1954,399539,91,4973,33936,8819,870,0.00859872,2011
4336,4336,BEL,211,1955,341340,94,5852,36566,8868,867,0.007854998,2011
4337,4337,BEL,211,1956,341573,98,6312,39285,8924,866,0.007978557,2011
4338,4338,BEL,211,1957,365511,101,6233,38420,8989,866,0.0077318265,2011
4339,4339,BEL,211,1958,366093,106,5980,35355,9053,867,0.007689475,2011
4340,4340,BEL,211,1959,374919,108,6410,35194,9104,865,0.0073392033,2011
4341,4341,BEL,211,1960,383680,110,7141,36221,9153,869,0.007247422,2011
4342,4342,BEL,211,1961,393581,110,6960,37100,9217,874,0.0070954426,2011
4343,4343,BEL,211,1962,424086,110,7297,38403,9221,879,0.007063208,2011
4344,4344,BEL,211,1963,446834,115,7279,44939,9290,884,0.00699297,2011
4345,4345,BEL,211,1964,498756,115,8796,43908,9378,889,0.0070917113,2011
4346,4346,BEL,211,1965,504453,115,9229,45629,9464,894,0.0070623723,2011
4347,4347,BEL,211,1966,530076,115,8917,45833,9528,898,0.0065907603,2011
4348,4348,BEL,211,1967,568072,115,9716,46565,9581,903,0.006670876,2011
4349,4349,BEL,211,1968,606689,115,11573,59219,9619,926,0.0071780523,2011
4350,4350,BEL,211,1969,628002,115,12837,67930,9646,916,0.0073097316,2011
4351,4351,BEL,211,1970,701953,110,12609,70774,9656,919,0.00695007,2011
4352,4352,BEL,211,1971,831880,110,12444,70495,9673,956,0.006966735,2011
4353,4353,BEL,211,1972,1026536,105,14532,82342,9709,984,0.0074494984,2011
4354,4354,BEL,211,1973,1296483,107,15523,87067,9738,1012,0.00740473,2011
4355,4355,BEL,211,1974,1482312,105,16224,80353,9768,1040,0.0073481337,2011
4356,4356,BEL,211,1975,1927703,103,11584,74781,9795,1068,0.006466017,2011
4357,4357,BEL,211,1976,2109675,103,12145,77244,9811,1096,0.0064535905,2011
4358,4358,BEL,211,1977,2496443,107,11256,86872,9822,1124,0.0064561763,2011
4359,4359,BEL,211,1978,3166709,109,12624,82971,9830,1152,0.006629153,2011
4360,4360,BEL,211,1979,3631502,107,13464,85885,9837,1180,0.0067072543,2011
4361,4361,BEL,211,1980,3958349,108,12344,83691,9847,1239,0.0064708064,2011
4362,4362,BEL,211,1981,3385496,110,12299,76591,9852,1289,0.006184726,2011
4363,4363,BEL,211,1982,2891634,109,10182,68635,9856,1339,0.00559356,2011
4364,4364,BEL,211,1983,2676841,109,10266,60334,9856,1389,0.0053167455,2011
4365,4365,BEL,211,1984,2452687,107,11414,61390,9855,1439,0.0053018997,2011
4366,4366,BEL,211,1985,1796000,107,10781,57720,9858,1491,0.0049201944,2011
4367,4367,BEL,211,1986,2870000,107,9803,63659,9862,1486,0.0049444917,2011
4368,4368,BEL,211,1987,3510000,109,9844,66395,9870,1483,0.004972618,2011
4369,4369,BEL,211,1988,2800000,110,11240,64742,9902,1480,0.004932674,2011
4370,4370,BEL,211,1989,2580000,110,10956,70576,9938,1477,0.004974461,2011
4371,4371,BEL,211,1990,3070000,106,11424,72588,9967,1474,0.0050293175,2011
4372,4372,BEL,211,1991,3250000,101,11340,77753,9979,1456,0.0053882245,2011
4373,4373,BEL,211,1992,3160000,79,10332,78228,10055,1460,0.005132292,2011
4374,4374,BEL,211,1993,4000000,70,10176,76038,10084,1466,0.0051837387,2011
4375,4375,BEL,211,1994,4014000,53,11331,77623,10116,1473,0.005241883,2011
4376,4376,BEL,211,1995,4449000,47,11606,76458,10137,1477,0.005203978,2011
4377,4377,BEL,211,1996,4333000,45,10818,85922,10159,1482,0.0050547724,2011
4378,4378,BEL,211,1997,3769000,46,10739,86450,10188,1486,0.0048067695,2011
4379,4379,BEL,211,1998,3737000,43,11425,91259,10141,1491,0.0050548897,2011
4380,4380,BEL,211,1999,3442000,42,10931,87783,10152,1495,0.004770775,2011
4381,4381,BEL,211,2000,3212000,39,11636,91653,10161,1497,0.004672236,2011
4382,4382,BEL,211,2001,3017000,39,10762,88026,10287,1499,0.004400944,2011
4383,4383,BEL,211,2002,3155000,39,11343,89534,10339,4199,0.0046968265,2011
4384,4384,BEL,211,2003,3902000,41,11114,95025,10385,4224,0.0045734504,2011
4385,4385,BEL,211,2004,4407000,39,11698,92746,10441,4248,0.0044235345,2011
4386,4386,BEL,211,2005,4250000,37,10420,89054,10508,4273,0.004007277,2011
4387,4387,BEL,211,2006,4294000,37,11631,88742,10588,4298,0.0039757183,2011
4388,4388,BEL,211,2007,5000000,40,10692,90260,10678,4323,0.0037914524,2011
4389,4389,BEL,211,2008,5551000,40,10673,90716,10773,4348,0.0037688282,2011
4390,4390,BEL,211,2009,5624000,39,5635,85781,10862,4373,0.0031262708,2011
4391,4391,BEL,211,2010,5234000,38,7973,93574,10941,4399,0.003238909,2011
4392,4392,BEL,211,2011,5546000,38,8026,85069,11007,4425,0.003100552,2011
4393,4393,BEL,211,2012,5266000,34,7301,86845,11060,4451,0.0029283455,2011
4394,4394,LUX,212,1920,125,0,585,789,261,0,0.001482636,2011
4395,4395,LUX,212,1921,142,0,754,714,261,0,0.0029765507,2011
4396,4396,LUX,212,1922,210,0,1394,786,261,0,0.0035850857,2011
4397,4397,LUX,212,1923,192,0,1201,1002,263,0,0.0027373028,2011
4398,4398,LUX,212,1924,117,0,1887,1066,266,0,0.0042608213,2011
4399,4399,LUX,212,1925,146,0,2086,1078,268,0,0.004083689,2011
4400,4400,LUX,212,1926,189,0,2244,1076,270,0,0.004263118,2011
4401,4401,LUX,212,1927,163,0,2471,1283,278,0,0.004305426,2011
4402,4402,LUX,212,1928,193,0,2567,1261,287,0,0.0041399123,2011
4403,4403,LUX,212,1929,250,0,2702,1393,292,0,0.0039873123,2011
4404,4404,LUX,212,1930,269,0,2270,1370,297,0,0.0042249984,2011
4405,4405,LUX,212,1931,357,0,2035,1235,300,0,0.0052035684,2011
4406,4406,LUX,212,1932,209,0,1956,996,301,0,0.006846637,2011
4407,4407,LUX,212,1933,227,0,1845,1078,302,0,0.0048368378,2011
4408,4408,LUX,212,1934,326,0,1932,1120,304,0,0.0042047915,2011
4409,4409,LUX,212,1935,388,0,1837,1056,301,0,0.0032489672,2011
4410,4410,LUX,212,1936,328,0,1981,1091,297,0,0.002819394,2011
